author,link,date,complete_text,share_count,comment_count,reaction_count
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02JKPvB4CNXGgXLeQQtsE2kYLheiPP1pG5ojSq9Yy66zUBmfbdGxgQfNiq3G6mFxxBl?__cft__[0]=AZVUBHsQG9UC5s6mfE438uQyVnbYsJ7iqnHm2-NlfmTQJ9Me75VQnWHVC9Nqmo2cXhmPkXA27A_RJJymuVU1gqUsHoM4epIJBrKZ_MAgu3ZYyrZ0_5Lg7T3d6fhx20ozI6ez5C0PhSrYl8YnQ78qsWl-M_FH2HaBTenq36t_eJQFF5cPZsWhwaSualaacKXKPaU&__tn__=%2CO%2CP-R,2023-08-11 16:07:00,,N/A,N/A,{'Like': 9100}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0FEwv97rnzwvWzimo6dvzhTY9CHR5WS3uhdSQ1GvCBvGTU8M1FgmzBa1B4rEQDEgjl?__cft__[0]=AZW1BfXNrka17eL7_vu3DlMvO0iSaVuNnM8u_8eVT44gSCRQsxJ3XYr_FEjey2dXYs_a2V-pK3hhaqzc41lKffDVOd4rvk5eBFYs3y4aUiVBuFpm-uOCcjb4yFvAkYHiYXyOPatzMZmlqzArd8D-lGJQ4T_6YOSMgPWSfYOuHP_dqDFPAwr-LywCrdUeKPMRofk&__tn__=%2CO%2CP-R,2023-08-11 14:36:00,,N/A,N/A,"{'Like': 9100, 'Haha': 3}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0M78t9CDf2tFmFRusN9kggt9tmHPbqh4e3fw7cvLex6yazHZkB1uqd4X93GZhzp3fl?__cft__[0]=AZVxITkQ7rJfhXMw6V96TjodWeOJIeXhkdZphbNhMfsF1qBpyz9IsU9eukw_9igu-h84C_9qGPKQVF_5edkjmlRplJLaT3tivjHt-yvePE58n81NuDDwvXUbSXhhDskG40V1FbZl5F-qO3o41hbVmPS_MMWfTlLE8KRb4-cIRyAf4-f15OFYKkA25BWzkMnE4yo&__tn__=%2CO%2CP-R,2023-08-11 13:26:00,"Good luck to the National Alliance!
The League of Nations will succeed!!
",2 shares,N/A,{'Like': 11}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid027N7xQ8uNCT3XgewdsmC5YfkewdEiNZJgALFppe3sU9UFaHcygqJfNY3YwBonHfyrl?__cft__[0]=AZWkRrlJTU7CjjW88Ezhfl_E9pTCRyd1CK_ROW-oneTFXvhvuw8UweBomNxkR4d1KtgK_6hVfNmlQl7UPy_Q9uqCVjM4C4Urh-daA6bL1MVrmqI0W7lxzNOTcOlCeSeYzzEpbKKBPWOD2v8KDcRekxitRmLPn61_1lY28PqlQ5EuIMaCabcJboAN4l3eQ3Qzpo9CQLjDzCo2Hp54MGN-XBNk&__tn__=%2CO%2CP-R,2023-08-11 09:02:00,"The true story
阿兹敏与安华想当初在公正党是师徒，也是战友。可如今两人却站在对立面，究竟是什么原因导致阿兹敏“变心”？他在做客凯里的“Keluar Sekejap”节目时道出多年怨气。
#百格 #Pocketimes #百格新闻 #阿兹敏 #azminali #安华 #anwaribrahim #公正党 #PKR #蓝眼 #雪兰莪
· · · · · · · · · · · · · · · · · · · ·
// 百格telegram // 新闻送到你手中
https://t.me/pocketimes
// 关注百格 //
https://pocketimes.sinchew.com.my
www.facebook.com/pocketimes
www.youtube.com/PocketimesMy
www.instagram.com/pocketimes
",2 shares,N/A,{'Like': 9}
百格 Pocketimes,https://www.facebook.com/pocketimes/posts/pfbid012JUamrat1JJXmBLDumdxMLTVm3zLkCUf6JZK7VijHCEv4xxEMM7qH4J8rdiJjCVl?__cft__[0]=AZWkRrlJTU7CjjW88Ezhfl_E9pTCRyd1CK_ROW-oneTFXvhvuw8UweBomNxkR4d1KtgK_6hVfNmlQl7UPy_Q9uqCVjM4C4Urh-daA6bL1MVrmqI0W7lxzNOTcOlCeSeYzzEpbKKBPWOD2v8KDcRekxitRmLPn61_1lY28PqlQ5EuIMaCabcJboAN4l3eQ3Qzpo9CQLjDzCo2Hp54MGN-XBNk&__tn__=%2CO%2CP-y-R,2023-08-09 18:05:00,,N/A,N/A,"{'Like': 9100, 'Haha': 1300, 'Angry': 520}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid03592tTMubS2peYi8bQ8ycffKafDYMQEu8iRiiJZ74JLKqoDkuAXpMEfuVFBbinWyUl?__cft__[0]=AZVUyj179zZFwee7mKWVczh7nyPtPVbmgkQZJDStUlWvLak0bock4CPb54urZyuttZfQkztMaNjt34RhqdOLM5A-wgT-0CwVubz52eD1voYWBJ7jTDuy93gxbZK4SXP-uqLceFpBNlyhlYIOuTAnOpztZachst-ZtE8o5UBPcGeDlAVNfUZmxLKk94gH-eXiNNo&__tn__=%2CO%2CP-R,2023-08-11 08:12:00,"My schedule for today. Keeping the spirit up !
To the outside voters who just arrived to vote tomorrow, thank you. Congratulations on fulfilling your responsibility.
Vote for National Alliance .
",2 shares,N/A,{'Like': 21}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid023PMpXu9aZ6EAoBwdfLhuYnGT72synmFzSyCk9Y6Bmaswkjde2QfBuCyZagnxSDh4l?__cft__[0]=AZXmWomdP1min2sNJj9JIlfpJiVCIhBvkmeH7015hzmC4FYSJ_cmmrys81BgIMh4ZhhyLZjngadawtUPR4EKANHjXM0kP54Y5VI7THCGlto-S7tsiikgN8cq2oSutLGTKTX7zgY6ZLMiQ90FhOwB8PSVMVBwBAI2kBSB8LBOtBbACpoHAwk6e0vDLLiWd6NU9bo&__tn__=%2CO%2CP-R,2023-08-11 07:39:00,"Politik Goreng第二集出炉啦！
这一次我们有幸邀请到来自吧生Bandar Baru的国盟候选人，Tan Seng Huat 陈健达担任我们的节目嘉宾。这次我们也用福建话来进行采访（候选人说这样比较亲民
，不过我的福建话有点有限公司啊哈哈哈）。让我们一起看看他对州选有什么看法，他又想对Bandar Baru做出什么改变呢？
Welcome to episode 2 of Politik Goreng! 
In this video, we’ve interviewed Tan Seng Huat, a candidate from PN standing in Bandar Baru Klang! Let’s see what he’s got to say to the people in Bandar Baru Klang and comment for any questions you would like to ask about him!
#politikgoreng
#episode2
#politcs
#malaysia
#election
#stateelection
#tansenghuat
#interview 
#bandarbaruklang
#vote
#kianhnglee
",1 share,N/A,{'Like': 5}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0dUPdUnNiRK7FX2SLHwDXCvDhNmLBX5LDXaBARhTvi2CpPVJCp9LaYpjWD1nqiPwKl?__cft__[0]=AZUo601Jovue5xfpV-6pj_rKS5gqO_NsaG9TmjhO4c3ZG9_8FhqxbaBhCYmTvZ5Bermjstl8rJFxjdV_64KlmVn1DBNutEqaZSBXKPRvIB7dTrfnMrc9HMRS-SQPjdYwvo_QgWxmDjSoDQw095hxAIv3FcV_rBI_2UfIpyWeZ94OjT4P_FWrMhQj7MmjN7626H0&__tn__=%2CO%2CP-R,2023-08-10 23:55:00,"Akhirnya, inilah yang perlu dipertimbangkan oleh pengundi. Iaitu Manifesto atau tawaran pilihanraya antara PN dan BN/PH.
Anda pilih yang terbaik untuk masa depan Selangor! 
Undilah Perikatan Nasional.
最终 这都是选民需要衡量的。国盟和国阵/希盟的竞选宣言。
您可为雪兰莪的未来 做出最好的选择！
请投国盟一票 !!!
",3 shares,N/A,{'Like': 8}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02NdACeZGwhkqWXDMxb9KzSmyHpikEYySDqaDaCiDhjc2nusPpbtUcYSm36b1Xjdmtl?__cft__[0]=AZXTvHmYgcgYl-txbsLe7LNfjSSlDsEkjAZPhdik7s2Jq9QZl3ddSaMuN394cBjQzkMiRN7vSAbXoLIJBbWrCPs42zTXx_13uUJLDKYc9Jz6plfckIw-C1K2D-OEEbPcO8FhAB91Wu4yyqGxZb86_Wot_K7UysLdLZkVkl0BrXNucnf9ElJ4ip1C0qktqwlVY5U&__tn__=%2CO%2CP-R,2023-08-10 22:31:00,"Terima Kasih Klang Utama! 
Sambutan masyarakat pelbagai kaum malam ini. Meriah. Inilah Selangor, Inilah Perikatan Nasional.
Undilah Perikatan Nasional.
谢谢巴生卫星市的居民！
今晚举办的讲座涉及多元民族。
场面是热闹和谐的 。
这就是我们要的雪兰莪，这就是国盟。
请投国盟候选人 Tan Seng Huat 陈健达 一票!!!
N45 Bandar Baru Klang 巴生新镇
",4 comments,19 shares,{'Like': 55}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02CCa81MRWQqmydaQjWixL6xxC5Sd4v6XJ9DfkNj3xF1k1MxpX4SZ6WNjwvmNfxGbel?__cft__[0]=AZWFfh4q51D4mByZN-FC70MafH50TIoKW6mWgFUAkwY9Fr2OvrpcXDiL0NvwfkVNSwbbcJiNMHq4sVq3Ihgn8mhQ4nI-MPrulGj9lHRHIotSv_FtP3_gF8qPGGJaBUp3UvZ1BSSVOPTHhfOcUV3D1v35fOY0Bue6F5xP5oyuRyOb17DfkIHcyQP3KsYjQD16Cv4BKneHVzkXgzFnaXjiuu_0&__tn__=%2CO%2CP-R,2023-08-10 19:36:00,"What we offer is a betterment!
“我们将自己视为继任者，我们提供的是更好的服务”
自从加入国盟以来，虽未能赢得议席并没有阻止民政党的斗志，他们相信在8月12日，即本周六的选举成绩 将结束连败的命运。
尽管缺乏资金，民政党已在雪兰莪州推出了八名候选人 上阵州席。
《金光日报》与民政党巴生新镇候选人拿督陈健达和武吉兰樟候选人穆妮菈阿布巴卡 坐下来讨论及交流该党的立场、与槟城伊党的争议，其中也聊及 如果他们赢得席位，他们计划为该区选民带来什么。
立即观看这期的热门新闻！
TOP NEWS PODCAST: “We see ourselves as successors, what we offer is a betterment”
Failing to win a single seat since joining Perikatan Nasional has not deterred Gerakan's spirits as they are determine to end their losing streak on Aug 12, this Saturday.
Despite lack of funding, the former Barisan Nasional coalition member has field eight candidates in Selangor.
Sinar Daily sat down with Gerakan's Bandar Baru Klang candidate Datuk Tan Seng Huat and Bukit Lanjan candidate Muniraa Abu Bakar to discuss the party's position, controversy with Pas in Penang and what they plan to bring if they were to win the contested seats. Watch the Top News podcast now!
#TanSengHuat #MuniraaAbuBakar #Gerakan #PN #BandarBaruKlang #BukitLanjan #Selangor #StatePolls #TopNews #Podcast #SinarDaily #PowerToThePeople
",1 share,N/A,{'Like': 10}
Sinar Daily,https://www.facebook.com/sinardaily/posts/pfbid0HLcB9ezdMzWRhTkhAhKgHfG3DZCxkKbEXZ5DCRcDL4ZCophGEj39WrgHRKFE3WNJl?__cft__[0]=AZWFfh4q51D4mByZN-FC70MafH50TIoKW6mWgFUAkwY9Fr2OvrpcXDiL0NvwfkVNSwbbcJiNMHq4sVq3Ihgn8mhQ4nI-MPrulGj9lHRHIotSv_FtP3_gF8qPGGJaBUp3UvZ1BSSVOPTHhfOcUV3D1v35fOY0Bue6F5xP5oyuRyOb17DfkIHcyQP3KsYjQD16Cv4BKneHVzkXgzFnaXjiuu_0&__tn__=%2CO%2CP-y-R,2023-08-10 15:31:00,,N/A,N/A,{'Like': 1500}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02EaPtYMYBrWFKjzhpiyMJ7PxaVvzGAGEh7cEPJQYyoq4WFjKM2LDgCALHvzMhTb1Dl?__cft__[0]=AZUJ_u3rE2MCFIT8hXSm5753ZkFkxcCNYfloUCFKDxBwfW5xujPZX2iqXxI1rjEM2TCtfmFIT4tM0vzN-nIiEMQMreHkuL8zdN4nJm3XqgYgfseuMc9_ESuZCzm17YUSKNiWMn5Hf22qQFK0cK8-obZt9_W--OIcOSuIjkhwMyuAJPSJITx2hVMFl9Q_-7NeeC8&__tn__=%2CO%2CP-R,2023-08-10 19:35:00,,N/A,N/A,"{'Like': 28000, 'Haha': 4, 'Love': 2600}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0YQHh2EWkAFPLR11BqbzvT5jftMAAqRsar3V7EVuDPdZFX164pJMEEycuowujxEQol?__cft__[0]=AZW229uSxDiGFjlgA1K3mRMOf2Tc9uS5kZWVuaqdxgGo5uK9Ekgmy_OsrrcGehJhoM26GbQNizTqc8H7Evlyhv2dZrADeYsW4eAIE-bNbx7rBuOKwwc4P-3Ph7tnCDRx2I8IaGyu8BxUzUI2y2NFqjJSX1jIj-iQ-5xlpWjM9DeMuU6PaCUIFJMXfYEZDV1sd-Q&__tn__=%2CO%2CP-R,2023-08-10 19:30:00,"年轻选民 你们是后浪 你们是国家的新血 未来的栋梁
",1 comment,1 share,{'Like': 9}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0i2u44syxmdiY9Q2n3cozte1xWavsRiA3ByPGDSUwLBJb1hrvwM61EoZHFbb6RVbPl?__cft__[0]=AZX4tCfNmykHzWePPpxCnuS8jrSNkZWsl2iVDXceuAc0SrOp5t1dhroDEfUCpzPQ3br6dez92AzkmC-5HdkNOJlu0Em3z-ks7ooRTVV57QKhulH6HKd-gJAgm4nc9t-t0zz3nMccKqj-aJoJh2cdYMM5R1HdgwfshOExNO7VAobHMUyMSzBm8dhWm9tVSECKqsA&__tn__=%2CO%2CP-R,2023-08-10 17:57:00,,N/A,N/A,"{'Like': 28000, 'Haha': 13000}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid035NaJVFrYiGjqxVzvBm1d8gFPcvS93QpmrR8cHDZs1J5AmzNiXdfqx6CYwLwUC84kl?__cft__[0]=AZUkqHd7HOrzUVT6nNvXlMK8l07oNpOmTpbd4606oVLmAIiP7AgaB7gCpooXyfb-uE7MQaxbLlteMrw5VgDppnvZ9g8v7Mqv5MtwiyLHy06WHjaj3X_rbO0Ce798ZDqidAxN-gH1krNvQ5femwAV77sM0_XpUhGPu9P5t2rXCvQzFXbKKbvzkKPcUVohclOTSgQ&__tn__=%2CO%2CP-R,2023-08-10 17:08:00,"为社区提供城市农业补助金
Geran Urban Farming Untuk Komuniti
Khas untuk komuniti, persatuan penduduk dan NGO! 
Bangunkan kebun komuniti sedia ada anda atau kenalpasti tanah kosong untuk membangunkannya. Geram RM20,000 akan diberikan oleh Kerajaan Negeri Perikatan Nasional untuk tujuan itu.
Undilah Perikatan Nasional.
雪兰莪 国盟(Perikatan Nasional)竞选宣言
城市农业社区补助金
特别是对于社区、居民协会和非政府组织！
国盟州政府将拨款2万令吉 给予社区花园或空地开发种植辅助。
请投我 Tan Seng Huat 陈健达 一票
N.45 DUN Bandar Baru Klang 巴生新镇
让我为您实现这一切 !
",1 share,N/A,{'Like': 6}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02cpVdcUDrgat1JxJvHa4nfwkR4JEbczPLGDuVSXirQTtrZStAuJnrhKL3vcsxzPRMl?__cft__[0]=AZVXM7OeT7Ve8-ZTVK-3qsctOvmcPt9qOTktSoD3nm5RfiUr9_rgE3etGrRH-wP6BM83Tr44rqec5l3xfrJbPH0qrGbXqvsQ6_n3fBZeVrv_LwieqAjCgZ-eAxzjuw7AFB1nnjJOOw41LWVdIV63h5H7lvE3PRJd_OVlumJxay8pG59C_5pL0ryocjOW5Es4bxw&__tn__=%2CO%2CP-R,2023-08-10 15:53:00,"
",1 share,N/A,{'Like': 4}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0eM4iY4DF2PjLjJTAo5PNozruJwhdePrscu8bbapynWju4ttNcPYdXiHYnBdVkrLtl?__cft__[0]=AZWRjnIcGC0J7xniAN5OyvLmDMBpq8rvwlByAQp6utHfzUcvf1t-5Yk4m_dy76BVq5fwWAV4OywCLxVXfV-Pq8tt2DFHxz3MR2zDX2uIyG7DvlyPHOSoRAq_3p_x17yAi_vSvA6kZ8BhW5yWq3UAAgBdtuqDr1oODI6icWQIO6FkrpFORd9vopCwebuWQv7uask&__tn__=%2CO%2CP-R,2023-08-10 14:56:00,"Hari ini saya aturkan 2 Ceramah Pilihanraya di BBK.
Jumpa saya di kedua lokasi ini. Dengar ucapan saya dan anda boleh juga bertanya soalan kepada saya. Komunikasi kita dua hala 
Jom warga sekitar Pasar Malam Jalan Kedah dan Taman Klang Utama!
",3 shares,N/A,{'Like': 13}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02mXNaKQMxY2RZyJspDpFtxV4TddqKWFDB5YnbUAkjbxxuCoLBoKztL3qmixYwg4dCl?__cft__[0]=AZVXQpreCjEImu4UFhcc6krLTYsK1IiROcJq_xj_wNcRk7ttJMwRmdbWrLS1vzm_H2wQ5sLlNng5Gq-a8Y2D2QDZcUXKdNPuCTsvoKh5NPEIP0G5NgiH-1PRmyNqiWhGF-nymULuRTftmfeqMrFkj5jxl4IN1TevIANEf8vH3SQEpquPXNE8UHwYTknKMRRfVz4&__tn__=%2CO%2CP-R,2023-08-10 14:36:00,,N/A,N/A,"{'Like': 28000, 'Haha': 13000}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02BFK2JoXYewVhCPK8CNu8Q2pA6vnzHCGWxpSKJdoJVcV3RErxN7DSZJZ5JeRbmUoGl?__cft__[0]=AZW0WUoyLTf6FWCshQSyqKGOB4PoaK_nbxCDcCzwzvPlBVvNWM3QpRwS5fCtokcBUwrMZy8mlF4OnxRrKpBOES17f7Ihmdw4O7DZ8Sln0FOIHer6_3WrhbQHmZh-LX_HneFhVtlnFXod1jBtpLxfIYmwx96NpSK7tyEleBXW2KLN49h-jVayZQvSk1Pwtyi_10s&__tn__=%2CO%2CP-R,2023-08-10 12:14:00,"免费一营业执照
Lesen Perniagaan percuma !
Penjaja , penggerai termasuk mereka yang berniaga di pasar-pasar. Kerajaan Perikatan Nasional akan beri lesen percuma kepada anda. Berniaga selarang cukup susah dengan keuntu gan yang tidak tinggi. Bagi mengurangkan bebanan anda, lesen perniagaan anda adalah percuma jika kerajaan Perikatan Nasional menang dan memerintah Selangor.
Ayuh warga niaga, undilah Perikatan Nasional!
雪兰莪 国盟(Perikatan Nasional)竞选宣言
免费营业执照！
小贩、小摊贩包括菜市的营业者。国盟政府将给予免费的执照。低利润的生意很难做，为了减轻您的负担，如果国盟政府执政雪兰莪，您将获得免费的营业执照。
请投我 Tan Seng Huat 陈健达 一票
N.45 DUN Bandar Baru Klang 巴生新镇
让我为您实现这一切 !
",2 comments,5 shares,{'Like': 34}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02gmQ4Y2WNhynpLSF92bNdyTn4zC7vR7bEoHWrNtiWkPNFoyidQmW9R8AWvQ3Zwkrnl?__cft__[0]=AZXZIOdPR2uCGHo2tnteOIJrLEpY0zHU88ksB2go5l0P4oxheKs3LwHp_UpRgiRs9Tpw-Ep21OYa9l8dZXPA-yi90SaaurANVbwtndhikRhDQEuubgbXoBxK_tNSPK9V9F2nTQtNqq3Elv3rmr365wbim9mOU_Jo9OhnELFUHD2a_QWWXDOEhxVXY8XQkIN4Khg&__tn__=%2CO%2CP-R,2023-08-10 11:02:00,"Klang Utama
Saya amat yakin jika beginilah sambutan dan sokongan masyarakat di Klang Utama, tidak mustahil kita mampu melakukan perubahan yang lebih baik pada masa yang akan datang
Terima kasih atas sokongan yang amat padu
巴生卫星市
我非常有信心，如果Klang Utama卫星市社区的回应和支持度继续升温，我相信 卫星市在未来能有更好的改变 再也不是梦
谢谢大家的大力支持
请投我 Tan Seng Huat 陈健达 一票
N.45 DUN Bandar Baru Klang 巴生新镇
让我为您实现这一切 !
#SelangorBaharu
#PerikatanNasional
#n45bandarbaruklang
#pnformalaysia
#UndiPN
#PNBEST
",2 comments,10 shares,{'Like': 80}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid021piSogie1K7JS11WB3kjeXDUyZEFSMiTikibxix7GoL6Jm7EBxm1zYVJNKQ5oMDYl?__cft__[0]=AZVbl1SLS92j4J72LCylFGYogVyvB5sjp6bmIbUQYHei2fJLJSr9pv0jqv-wMNyaxjOhWvGJVp5nWdWFqtpLgpNMpJZ36bFupr32IiG44rs9QtT2mVEAZV-nXzL5cH6GWpPBxKTTYiOuQepm8d_PkW8nO3Yikccc0WD11F0zfK2UfP61Dalbr8eGC0ImdJkwizs&__tn__=%2CO%2CP-R,2023-08-10 09:09:00,"我非常感谢您的支持
",11 shares,N/A,{'Like': 43}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid06235ATAfr3vSwa4rFTjqEEQ4SSwQQm4pE48ybcB9MxNSGihquZDoXY81g879GTzol?__cft__[0]=AZUTG4z2Ix0ypSWp3q5zFxlGjTV0fPxZ9Q884TBGiF4aJdaB3JiRFPPpLtBclPso8XZvz43cUpWX_VuirYZRgrSF3aAN6fwJdPOAt27_dHEj7XMSlK6Y7INFjJWmVqrMEPl1HWw-gyTJSrb3gTyvmdwh3KRe4CtY0JNbXS4NHeCreT7TXt1u0pPEUDa6ZhEykLc&__tn__=%2CO%2CP-R,2023-08-10 07:43:00,"Childcare allowance
Payment for child care centre fees will be financed as much as RM150 by the state government of Perikatan Nasional Selangor. A prosperous family is our goal.
Vote for National Alliance
#SelangorBaharu
",1 share,N/A,{'Like': 5}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02i4yKSGnR8wLDhDwheZDngPARxfUrhZqY9Hf6mEaCE2FwsCFAEmJfdqBSnWK8zv47l?__cft__[0]=AZVQdgNkmnRxCfxF5PeSz2T7TA1OW8dwe2YoYQN9hnHW52dEQTtIJzmwi3-UkjrNVvxDY_t7oZ03MH51QKiP_Qj18UHzFK3JU6ftYp9qE-MnKNDE8Uxk8k1DNAmkPNdJ3dLcms__pQc6aN-uu6RGBxGaemj-I6XW6IUgIPmdtJC0dcpOHYWeO0vYD6WPpjtnYm0&__tn__=%2CO%2CP-R,2023-08-10 07:13:00,"Start your day with a smile. Good morning everyone! Our campaign continues today with enthusiasm!
",3 comments,2 shares,{'Like': 13}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0AhrrxthiZP4ggPwYJ3ryAvT1GL8yndg9JgzdMsBnxT7ewTbt7prxbKNeUK6AHEDVl?__cft__[0]=AZWL0kZOD3EEbkcrC-MWHNjxiWJOFGW3gykfEPG9IWLEkFR-THiYDu_wHQWv2QXBC-lEHoFEOyR0lGgupAjE3om-ncirOzzOuIhMsAOmWSlcRIWTPRXA9HVo7Tbb_bLzLa_QwtaSlraybH-pHl48pM6wHKNnm6eFB1buUPSImhvYUdzwGuQCV1IAMoLyyPJR2zc&__tn__=%2CO%2CP-R,2023-08-10 01:50:00,,N/A,N/A,"{'Like': 28000, 'Haha': 13000}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02KiyZ8Sz21zgPRLBn6hetJV5J27bMMs2zjKDe3zrLqHg3qt4ya8oupsDh6iR76iYtl?__cft__[0]=AZWBv_Hpvk7aObjxQpOfLQgQbVxp1pTLgt-Q5N0SVXE48jkecYdF4_VpDjxqOOIu97KCPRSlUmzeYQmp0km1cpyZM31Q6yy9j9g-1wF2AClKesNv5_iruOYVERsDMBxhQ9XXSse2RrvyxEAUUreUFUZ8weucUWMTnKZyuduSUG2ZAjSCAWfJrSlvyRk5QQ5-cTs&__tn__=%2CO%2CP-R,2023-08-10 00:59:00,"TAWARAN PERIKATAN NASIONAL SELANGOR
Pusat Dialisis, kesihatan mental dan rehabilitasi akan dibuka di semua daerah. Setelah PN menang saya akan mohon agar pusat ini dibuka dalam DUN Bandar Baru Klang.
Undilah Perikatan Nasional
",2 shares,N/A,{'Like': 33}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0gYBi7xiueLGknLoKQCwTXb9iMC9ZaTj4HdveUxvo353AaCaHkdm22gEDYkYf79QXl?__cft__[0]=AZWsMQRODhlHgwZqkET5-2_UeaXiy6ulfgsnh6xBi1oEDhdQ0B9uW_8ALT9-cJo1hySb6GELYb9YplfU0zM8uXrxDPM9Ibfu4RrUi7O3XI9yBETe_sHen3RLQFC4F_ZCMdZEoIl6De7pkPLtHhqRVFN1JU-vU8gqUj1onzCkBvvNbCgLB-d7golY5T2LobNpWiM&__tn__=%2CO%2CP-R,2023-08-10 00:01:00,"Thank you Bukit Raja City for your attendance tonight. Let's make a difference together!
Only 2 days left of campaigning time towards voting day. The National Alliance can!
",1 comment,4 shares,{'Like': 21}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0HDBUZ7K45FA8M4Qv2Dvd7DKJQMWYPgumziuhrisZvfvhkN8UtP8XR4otnNtQNXxol?__cft__[0]=AZX0dceQWqAn7qo6TvDpHwBtP4RvWMaizGjMb4-OA07GOR0MEknDyvvCwnFxCuten7w4gdNgHei0GlzyrMSHuWZHiw02TtYEebR1vH1uJfSAZ5mfhI-OtaNgFU7igEOn_sBEx24ILsinn7x2UklyIxLwCOgliRxwZk1ZcqI8F6kbo0v6FZBn7f2t6WsBOefZ-QY&__tn__=%2CO%2CP-R,2023-08-09 16:11:00,"-Rm5000 per year to tutor association
The annual assistance offered by the State Government of Perikatan Nasional Selangor to the PTA of schools is as much as RM5,000 per year. Children's school activities can be multiplied with this financial aid.
Vote for National Alliance
",1 share,N/A,{'Like': 7}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0zvd3D1i9Azz15Posd6q4bPJzebepCdpixZLRY2E1eZP7nmeSMc6G2mne582EQsHrl?__cft__[0]=AZUwKa0v1uk3jdfE2i6iNemCwoCyPmODjQ8bk9FNfALSwqUnJVKtbip_H5sKka-WhW-nw835fWABBp_FSpEjxxt_qb5uaEt2iM5PsoDuy_3qv21M26_xwh82A6p4W87kmCjOQJPOcgf_FoxMJvm7MJbUYnZg6fRXuJqG1wqFwRP-I-YQQ2QG-LP2ytd8lvZ-vQs&__tn__=%2CO%2CP-R,2023-08-09 15:29:00,"穿短裤 本来就是华社的习惯没有人可以阻止或改变 !!!
为了捞取选票 却不惜带领整个团队当小丑 忽悠人民 
人民需要你的时候却诸多借口 拒绝露面 甚至市议会的会议 也时常缺席 是因为需要穿长裤的原因吗 ？
那我挑战你 以后市议会的会议 你就敢敢穿短裤去吧 你有这勇气吗？
我们需要一个全心全力为民服务的候选人
不是一个 喜欢做戏的小丑 !!
",13 comments,8 shares,"{'Like': 34, 'Haha': 11}"
